dynamics,target,source,K,psi
hr,1,0,0.975,0.028292815022955622
hr,1,0,0.98,0.02831846302056096
hr,1,0,0.985,0.028140604491944093
hr,1,0,0.99,0.027895434851458192
hr,1,0,0.995,0.02761197109716234
hr,1,0,1.0,0.02730079761038759
hr,1,0,1.0050000000000001,0.026966261800767284
hr,1,0,1.01,0.02660960877369391
hr,1,0,1.0150000000000001,0.026229781997322163
hr,1,0,1.02,0.025823038752537327
hr,1,0,1.025,0.02538091018568657
hr,1,0,1.03,0.024883005473000375
hr,1,0,1.035,0.024259707394698495
hr,1,0,1.04,0.023228376529451932
hr,1,0,1.045,0.023556203204276864
hr,1,0,1.05,0.02334140107556926
hr,1,0,1.055,0.023009837067434574
hr,1,0,1.06,0.022586828690273134
hr,1,0,1.065,0.02201397773859721
hr,1,0,1.07,0.02110007229200358
hr,1,0,1.075,0.021393733546674995
hr,1,0,1.08,0.021172081103746302
hr,1,0,1.085,0.020763066065843376
hr,1,0,1.09,0.018897161906189525
hr,1,0,1.095,0.020298160582458268
hr,1,0,1.1,0.02025867630585997
hr,1,0,1.105,0.02010764141028305
hr,1,0,1.11,0.019903484310670023
hr,1,0,1.115,0.01966526309812957
hr,1,0,1.12,0.019401656233709652
hr,1,0,1.125,0.01911722963922194
hr,1,0,1.1300000000000001,0.018814490237770508
hr,1,0,1.135,0.01849470964382521
hr,1,0,1.1400000000000001,0.01815827659818056
hr,1,0,1.145,0.01780481834413604
hr,1,0,1.1500000000000001,0.017433164443263028
hr,1,0,1.155,0.01704114404101173
hr,1,0,1.16,0.016625120301979417
hr,1,0,1.165,0.016178979605606412
hr,1,0,1.17,0.015691715220037223
hr,1,0,1.175,0.015140297441735853
hr,1,0,1.18,0.01445751700668424
hr,1,0,1.185,0.012693583242489957
hr,1,0,1.19,0.013374866944311982
hr,1,0,1.195,0.012531201278891487
hr,1,0,1.2,0.012751307216251671
hr,1,0,1.205,0.012589109747318365
hr,1,0,1.21,0.012155824256225842
hr,1,0,1.215,0.011076105109682275
hr,1,0,1.22,0.01119691729950834
hr,1,0,1.225,0.0117386629197796
hr,1,0,1.23,0.011863519989694156
hr,1,0,1.235,0.011862186863127297
hr,1,0,1.24,0.011794741541994587
hr,1,0,1.245,0.01168520184656589
hr,1,0,1.25,0.01154587212386425
hr,1,0,1.2550000000000001,0.011383995210220921
hr,1,0,1.26,0.011204233974648183
hr,1,0,1.2650000000000001,0.011009783363790682
hr,1,0,1.27,0.010802934179814662
hr,1,0,1.2750000000000001,0.01058538555796707
hr,1,0,1.28,0.010358430204089896
hr,1,0,1.285,0.010123070046178574
hr,1,0,1.29,0.009880091383595663
hr,1,0,1.295,0.009630115182757427
hr,1,0,1.3,0.009373631374974345
hr,1,0,1.305,0.009111022355288689
hr,1,0,1.31,0.008842578792283638
hr,1,0,1.315,0.008568509583529402
hr,1,0,1.32,0.00828894693791295
hr,1,0,1.325,0.008003946907399962
hr,1,0,1.33,0.007713485065942798
hr,1,0,1.335,0.0074174462846131415
hr,1,0,1.34,0.007115606459904227
hr,1,0,1.345,0.006807602227347627
